rating,title,text
5.0,Five Stars,Great to deal with.....  Would highly recommend.....  Speedy delivery!!  Thanks again....
2.0,They hated it,"I bought this with the hope I would get what I paid for...The card was for $100.00, and it did not turn out well...something was hinky with the card, and I had to try to explain why it did not work...bad news for everyone..."
5.0,Worked and saved $10,"What is not to love, you get $50 for $40 and endless fries."
5.0,PERFECT GIFT,PERFECT GIFT- I WILL REQUEST AMAZON GIFT CARDS ALL THE TIME NOW.
5.0,I got an extra $10 for doing it,I got an extra $10 for doing it
5.0,Gift Card to me from me... yea its a long story,I got my self a gift card.... it was wonderful :)
1.0,Bad Deal,When I tried to redeem this gift card I had to pay an additional $1.25 &#34;convenience fee&#34; PER TICKET! In order for me to take my wife and 5 children to the movies I had to pay an $8.75 convenience fee! I'm greatly disappointed in the lack of integrity of Fandango.
5.0,The plastic is nice and it looks just like the picture,"Hmmm, what can you say about a gift card?  The plastic is nice and it looks just like the picture."
5.0,Really cute for gifting a gift card,This adds a nice little touch when gifting a gift card and doesn’t look cheap like other ones I’ve seen.
5.0,Great gift.,Loved this. Great and easy to gift.
5.0,Beautiful box,Beautiful gift for someone I'm not sure what to get!
5.0,.,Score
5.0,Beautiful,I bought this for the box alone. Beautiful. Exquisite.  I wish Amazon would have more classy gift packaging.
5.0,Savings account,I like to put these in my account.i will spend sooner or later.it can ease the shock on a larger buy.lol
5.0,Great stocking stuffer,Fits in a stocking perfectly
5.0,So easy to reload my account from my pc,Have always bought Amazon gift cards at Christmas time.  Never electronically.
5.0,next day!,Receive this the next day...I could have had it sent online but wanted it as a &#34;giving&#34; gift.  Was glad to receive it so quickly!
2.0,Took 10 days to be delivered out of state... plan way ahead,"When you give a gift card it probably because you didn't have time to find something in time for the event, I would bet gift cards are used for last minute gifts about 50-70% of the time so 10 days to deliver a gift card make it a pretty bad option!"
5.0,Great Deal,I got this during a lightning deal. It was a great deal!
5.0,Great Deal,I got this during a lightning deal. And it was a great deal!
5.0,Great Deal,I got this during a lightning deal. And it was a great deal!
5.0,Great Deal,I got this during a lightning deal. And it was a great deal!
5.0,Great deal,I got this during a lightning deal. And it was a great deal!
5.0,Great deal,I got this during a lightning sale. It was a great deal!
5.0,Five Stars,Who doesn't love an Amazon gift card??  And I can hang or reuse the tag
5.0,Seems more secure.,I really like using the Reload. You get a little bonus and I don’t have to actually use my cards. Just seems safer.
1.0,Horrible,Ibdont understand
5.0,Perfect for birthdays!,"I bought this for my daughter for her birthday. The gift card comes inside of the cupcake tin, it's adorable!"
5.0,Perfect idea for teenagers,Perfect gift idea for those who don’t know what they want or have everything.
5.0,Great gifts,Great Christmas or birthday gifts
5.0,GC RELOAD,Easy & convenient
5.0,Fran's review.,Card was delivered on time. Perfect gift.
1.0,Not good  disapering money,I loaded the card with 100 dollars  money started disapering don't think I will ever use again. Never got money back
5.0,CUTE GIFT BOX!,"Amazon gift cards are always a good go-to product, and the &#34;Smile&#34; box is adorable! My recipients enjoyed receiving them and will probably hang on to the magnetic boxes. Really clever idea!"
5.0,It was a gift that was well enjoyed,It was a great birthday gift and an easy purchase
2.0,"Perfect gift, if you only buy one at a time!","Cute presentation! But... I bought multiple gift cards in multiple denominations and when they shop there is no way of knowing which card is which denomination. It took calling customer service, being transferred 3 times and about 25 minutes to get it figured out. It’s a flaw in their system that once they get figured out I’ll give 5 stars :)"
1.0,No gift card,Lost in mail and hard to resolve.
5.0,received quickly!,bought this as a christmas gift. It was perfect.
4.0,they liked,"ok,they liked it"
5.0,Great product,Easy
5.0,Five Stars,Loved it
5.0,Five Stars,It was great!
5.0,Was able to purchase the item I wanted,Easy to use
5.0,Five Stars,Easy to do. Thought it would be difficult.
5.0,Five Stars,My mom loved this.
5.0,Great gift,Very nice easy to use gift
4.0,Magic shipping,"Hey, it's just a Visa card but the thing that impressed me...I got it the same day I ordered it."
1.0,WONT BUY AGAIN,"BOUGHT 10 OF THESE FOR CHRISTMAS PRESENTS. HAVENT HEARD ANYTHING FROM ANY OF THE RECIPIENTS SO DIDNT THINK TOO MUCH ABOUT IT TIL TONIGHT TIL I TRIED TO USE 2 MORE THAT I GOT FOR MYSELF AND COULD NOT. I GENTLY PULLED OFF THE LABLES ON THE BACK ALL THAT WAS READABLY WAS 3 CHARACTERS, IT SAID INVALID. I HOPING OTHER PEOPLE DIDNT HAVE THE SAME PROBLEM. THIS IS MY FIRST AND SO FAR ONLY DISAPPOINTMENT WITH AMAZON, AND I HAVE SPENDING A FOTUNE WITH THEM FOR THE LAST 10 YEARS. I GUESS I JUST LOST ON THAT ONE."
5.0,Christmas Gift,"Gift Card, Christmas gift for my grandson's girlfriend"
5.0,Gift,Dad was happy eats here every week on Senior days
5.0,Five Stars,great gift!
5.0,free 5 bucks is sweet!,Free 5 dollars? Who can say no to that
5.0,love it,love the perks of loading a card on occasion and always having the extra already there if needed
5.0,Waiting to find out???,Sent this to my daughter-in-law for her birthday!  Looks great to me!
5.0,Presents beautifully,Perfect! My niece loved it!
5.0,Five Stars,As expected
3.0,They do not work at many places,"They just don't go through all the time. At restaurants, stores, and gas stations, they may not work."
5.0,Five Stars,Love it
5.0,Five Stars,Easy to give.
5.0,Exactly what I expected.,Very good product and quality !!  Was exactly what I expected.
5.0,Five Stars,Gift
5.0,Five Stars,Great
4.0,Gift Card for Christmas,"Very happy with the gift card, not so happy with the fee"
4.0,Gift Card,All enjoys money gifts<br />I do not like the purchase fee but the gift was liked
5.0,A Perfect Gift,this was such a perfect gift for a Christmas Gift.  Sometime you can go wrong with a gift because another relative already gave the same present.  Love it and the design.
5.0,Five Stars,2 Christmas gifts down.
5.0,Five Stars,I love being able to load my gift card balance from my phone or computer. It's fast and convenient.
5.0,Great gift idea,Love  the ease of ordering and convenience of Amazon
3.0,not easy with pre-paid visa gift card,"when reloading with a pre-paid gift card (eg visa) its not so easy because sometimes it charges a temporary 1 cent fee. hard to know when it will do this. best to re-load with half the card then submit, then do the other half after the first one is accepted."
5.0,Perfect gift year round,Came with no problems. Perfect gift year round.
5.0,Works well with those credit/debit gift cards!,Awesome!
5.0,Speedy shipping,Present for son
3.0,Three Stars,its a gift card
5.0,Five Stars,its a gift cart !!!
5.0,Great for those who love starbucks,Nice design
5.0,Good customer support,"I purchased a large gift card and amazon called to verify the total purchase, just to make sure my account wasn’t being hacked. Very pleased."
5.0,Reload,Reload
5.0,Great gift!,Worked great!
5.0,Great purchase def recommend,Great purchase def recommend!
5.0,Amazon is the bombdiggidy!!,This was a birthday gift and was totally appreciated!
5.0,Five Stars,Excellent
5.0,Quick and Easy,It was quick and easy to transfer balance from expiring Visa gift cards to something more relevant to me that wouldn't expire.
5.0,Five Stars,"This was a Christmas gift for my sil, and no complaints, lol!"
5.0,quick,Easy & cute card
5.0,Just what i wanted!,"Bought this as a gift! It was just as it was expected to be, I had the gift card mailed to my address, an it was here in just a day or two! I'd would do it again! Great gift idea in a pretty box! Nice touch!"
1.0,Not happy. If I could I would give it no ...,Tin came in mail squashed. Not happy. If I could I would give it no stars!
2.0,"Uhm, jury is still out...","Tried to reload, experienced many issues ... unsure where it is pulling from or if successful"
1.0,THE Credit card is pure total consumer fraud.....28% per mo...  DONT!!!!!,"The cards  needs to be revamped, rethought, rebuffed, rejected, REMOVED FROM AMAZON....Watch out Seniors & Vets ,old folks...…. DO NOT APPLY EVER>>>>  :("
5.0,No comment,Grand Daughter  Gift
5.0,Beautiful packaging,"Once I showed a friend this graduation gift, she ordered 5 of them for her friends graduates."
